縣市,Location,類型,Class,遊憩據點,Scenic Spots,2008/09,2008/10,2008/11,2008/12,2009/01,2009/02,2009/03,2009/04,2009/05,2009/06,2009/07,2009/08,2009/09,2009/10,2009/11,2009/12,2010/01,2010/02,2010/03,2010/04,2010/05,2010/06,2010/07,2010/08,2010/09,2010/10,2010/11,2010/12,2011/01,2011/02,2011/03,2011/04,2011/05,2011/06,2011/07,2011/08,2011/09,2011/10,2011/11,2011/12,2012/01,2012/02,2012/03,2012/04,2012/05,2012/06,2012/07,2012/08,2012/09,2012/10,2012/11,2012/12,2013/01,2013/02,2013/03,2013/04,2013/05,2013/06,2013/07,2013/08,2013/09,2013/10,2013/11,2013/12,2014/01,2014/02,2014/03,2014/04,2014/05,2014/06,2014/07,2014/08,2014/09,2014/10,2014/11,2014/12,2015/01,2015/02,2015/03,2015/04,2015/05,2015/06,2015/07,2015/08,2015/09,2015/10,2015/11,2015/12,2016/01,2016/02,2016/03,2016/04,2016/05,2016/06,2016/07,2016/08,2016/09,2016/10,2016/11,2016/12,2017/01,2017/02,2017/03,2017/04,2017/05,2017/06,2017/07,2017/08,2017/09,2017/10,2017/11,2017/12,2018/01,2018/02,2018/03,2018/04,2018/05,2018/06,2018/07,2018/08,2018/09,2018/10,2018/11,2018/12,2019/01,2019/02,2019/03,2019/04,2019/05,2019/06,2019/07,2019/08,2019/09,2019/10,2019/11,2019/12,2020/01,2020/02,2020/03,2020/04,2020/05,2020/06,2020/07,2020/08,2020/09,2020/10,2020/11,2020/12,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,小計,地址
桃園市,Caota Sand Dunes Geopark,其他,Caota Sand Dunes Geopark,草漯沙丘地質公園,Caota Sand Dunes Geopark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112941,113058,129048,126538,137321,158998,167240,145802,157261,1248207,328桃園市觀音區忠孝路25.071519號121.129343
新竹縣,Lion’s Head Mountain Scenic Area-Hsinchu,國家級風景特定區,Lion’s Head Mountain Scenic Area-Hsinchu,獅頭山風景區(新竹地區),Lion’s Head Mountain Scenic Area-Hsinchu,177548,341417,417190,542216,566247,403613,571455,371125,484678,324907,415548,407277,423949,378320,405612,382412,492933,405567,409528,409619,344595,470100,869341,971563,431314,316057,348169,356382,388817,536587,269053,478762,444554,287268,551137,500698,560489,744843,728325,650417,597995,559877,706461,643824,1012654,775775,937532,810619,827191,677391,601487,617593,619511,669319,428149,611454,379358,511943,409037,392225,362987,378586,304713,313828,397021,402347,349162,497578,433774,415675,782037,827586,692330,639588,604775,490921,472454,627163,400572,494785,705757,456367,439533,485377,390548,482713,480592,452177,413061,694616,339104,446383,522712,493795,582464,650853,459802,568186,549076,673043,688186,563415,434856,605389,549600,333748,509557,523842,458693,581182,503230,531858,449020,569326,505014,579917,632156,587825,597328,452975,442006,461778,433259,470489,397569,616151,383720,644048,523530,551888,488760,617603,593717,715884,631453,672206,606507,548450,554176,500276,623543,569814,609987,557638,585209,681894,455990,730707,421959,431052,402240,435905,338081,22933,27571,238728,278373,333491,290063,529802,139661,101750,116491,102983,62142,86196,473095,192654,155069,200646,120887,88406,181246,125588,137051,132582,166764,145616,172358,139912,178122,84837854,315新竹縣峨眉鄉
新竹縣,Wanjui Forest Recreational Area,森林遊樂區,Wanjui Forest Recreational Area,萬瑞森林樂園,Wanjui Forest Recreational Area,1339,5489,1992,757,2349,199,1852,2136,588,2559,2672,919,1366,1852,862,3432,250,2056,2023,2122,1235,2452,1552,876,1402,5338,1032,3707,389,1031,1827,1640,2095,2424,1126,470,2016,3871,2471,3014,964,1157,2671,2089,1478,201,1927,1063,3337,3652,3512,1386,524,984,1457,1283,3041,1713,1058,2028,3893,8363,6982,2628,361,2076,1718,3111,834,5311,1332,3434,6778,12240,4982,5748,3026,2337,4898,4893,1896,4734,3927,5560,7750,11997,4751,2256,219,6965,3313,6733,2668,1981,2783,2653,7063,12972,6906,1675,3380,3029,1618,3870,853,888,2166,2604,4675,5238,2433,3701,518,1563,1222,3572,1207,1360,1903,1786,3411,2486,1679,2172,1491,2603,1017,2710,1010,989,2223,1566,3218,5163,4699,5700,1508,762,513,441,277,1326,2291,2917,8736,7738,4541,3718,1105,2620,2208,6423,706,0,114,316,598,2048,3811,5872,837,1910,2283,1848,44,416,1410,3294,4103,3861,3268,2289,3413,3548,4471,4851,2051,2361,5059,2871,6381,506935,31241新竹縣橫山鄉23鄰23號
新竹縣,Green World,休閒農業區及休閒農場,Green World,綠世界休閒農場,Green World,19300,44200,48500,23220,45470,24450,24440,33790,63950,24700,39110,41220,26340,34650,47440,30310,28490,38350,36100,42400,40100,26700,37250,43600,22720,30500,44500,28500,18500,70900,24520,87800,36550,29200,46000,42700,33000,36000,47500,16800,49720,25700,26600,38500,37800,20300,36500,40100,31550,54000,34200,29700,20800,82000,38500,39500,34100,34800,34200,35500,22000,47000,40000,21000,25300,53500,34400,43000,26000,29500,30400,39300,25500,44000,49900,23600,26800,53000,31000,41000,41500,27500,23720,27300,26800,44000,50000,29800,18220,59500,22300,41400,30900,21500,29310,30250,20690,37900,47600,35050,50000,42300,28200,49100,38900,14720,25180,37600,20550,43800,36100,25000,16550,56460,37500,48500,27700,22600,29500,26100,24300,32500,43900,31500,20200,66200,40200,40150,33900,29200,28450,29830,22650,42300,39500,21000,29740,30000,18000,16480,23950,32480,33500,36600,25700,42950,45050,24460,39700,51000,31820,53290,18400,0,5630,20950,22200,34400,45400,42700,25800,32400,45150,28140,16400,22200,32500,40000,23030,44600,44060,29225,61280,59600,38000,50600,29380,33200,31500,31400,21900,6282185,314新竹縣北埔鄉隘子7鄰20號
新竹縣,The One,休閒農業區及休閒農場,The One,南園人文客棧,The One,20000,20010,20133,20500,22000,8220,8170,19120,24880,19280,21700,10000,20080,9003,9136,9079,9005,9308,9125,9421,9501,9308,9623,9517,9208,9514,9580,9108,9117,9494,9370,9433,9543,9625,9906,9289,9579,9885,9103,9215,8983,8886,8925,9073,9147,9305,9443,9202,8916,8792,8816,8603,8511,9562,8437,8878,8613,8832,8132,8873,8559,9116,9666,9012,8687,9255,8264,8926,9745,8855,8965,9492,8544,9233,8965,8504,8011,9677,8011,8564,8131,8283,6235,6530,7183,7598,6580,7998,4094,3740,0,4842,6107,5697,4471,5677,2908,3719,3794,4051,3848,2908,2698,3480,3262,3209,3189,3650,3377,3089,3682,3629,3251,3461,739,2108,3142,2250,1870,1710,2128,2159,2259,2227,1651,1585,1420,2372,2152,1642,1131,1423,1721,2178,2015,2019,2056,1232,1092,931,1919,1728,1941,2014,2079,2207,1235,1470,1133,1198,1420,1484,669,0,0,334,326,683,877,1202,679,549,617,693,180,225,452,335,343,592,491,498,689,259,312,712,600,552,302,552,517,1078719,305新竹縣新埔鎮九芎湖32號
新竹縣,Leofoo Village Theme Park,其他,Leofoo Village Theme Park,六福村主題遊樂園,Leofoo Village Theme Park,51060,93839,90230,63591,132606,110939,55786,88080,111433,50680,195487,238764,50580,60186,64066,66628,70785,109526,67334,91470,77581,82931,139595,168455,73173,79039,78912,97732,105740,113423,49716,133422,65284,76120,127243,143506,100615,103987,99967,74862,91107,71579,63821,93790,70855,79926,127602,188597,97959,127617,94539,81858,49526,107153,74688,98045,62962,88898,112994,163401,73664,76432,108090,67945,76040,150147,127455,91361,77827,103538,229157,284859,101213,127034,112209,83914,73788,163395,90823,92027,72289,102777,270732,277590,165735,111084,110450,99555,90015,110620,57842,103222,77401,110128,247764,218858,126245,87015,99428,109634,75670,77743,68777,90045,88411,92270,161767,222890,122989,98888,89914,97575,54001,76275,86007,124060,90163,106329,213367,195836,111087,95543,107217,96624,64876,109758,91253,104779,77363,109699,242873,214557,104628,144176,126844,102376,75898,60693,24999,14730,29871,104369,270656,298231,74362,115878,91631,61879,46135,74846,47997,81635,21933,0,10260,89779,46973,118731,121811,143429,42338,58062,65022,62586,25954,41684,174618,240347,97709,151807,125909,96605,89455,76791,62731,90307,60064,79615,155131,167039,121179,19008901,306新竹縣關西鎮仁安里拱子溝 60 號
新竹縣,Little Ding-Dong Science Theme Park,其他,Little Ding-Dong Science Theme Park,小叮噹科學主題樂園,Little Ding-Dong Science Theme Park,7994,11583,12578,10293,10680,7412,15414,13692,10671,6041,20031,34780,8836,11902,13134,10588,8865,11109,14568,23429,13295,4348,11103,18808,11896,16030,20441,12254,6956,9142,10243,18125,11020,7242,19866,31415,13748,22493,17979,7631,13021,14345,12838,17385,15984,5193,41404,44590,19047,24636,14500,10376,10214,13001,11429,14095,16861,13094,67991,86750,16876,22383,22000,7606,11272,18371,11904,17937,11408,10059,28136,37141,12359,18308,23259,9688,12449,16420,14147,19487,20359,12980,26976,37479,18072,24737,19909,15113,8601,14280,15896,21469,14265,9107,30413,32712,14403,19697,20602,16862,13493,20507,27484,33620,26017,13215,35509,51506,24371,21371,30914,21850,14605,21069,22462,34193,23133,17714,42195,44452,25070,32576,24202,25831,22997,29197,28924,33647,20801,20310,41719,44106,24554,31675,25057,21635,19439,11454,3714,2912,5947,21957,64652,85721,25789,34257,24943,17612,15925,19497,17058,29817,7964,0,706,12704,9739,21907,26149,28176,13625,18431,21459,13569,3783,9094,35657,50401,28109,31398,22997,25708,33893,35134,29187,41759,30632,26028,53413,56886,37322,3868036,304新竹縣新豐鄉康和路199號
新竹縣,Beipu Old Street,其他,Beipu Old Street,北埔老街,Beipu Old Street,77054,81672,78709,75576,341090,55512,68140,70916,88316,70617,85759,71834,70617,81920,79814,51738,62544,175280,73054,74262,79082,70863,76556,72090,73113,82316,59682,62208,82028,171510,71796,82988,72964,67095,73728,73005,71028,76460,62508,63718,162740,86534,74515,72740,70631,69177,38862,35125,35340,35850,34690,42190,39500,45510,33150,34100,36430,27560,27040,32760,32760,23855,22833,22130,27169,24576,22785,21572,20771,20427,22136,21652,18865,19851,21025,19778,26160,25322,22516,23034,21032,29302,42525,41992,39662,42035,39433,35122,38008,47830,41420,43142,36048,34430,41770,47380,40160,40750,42160,39700,76371,55472,41116,43952,36360,37862,41430,50574,48096,25690,62120,67608,55494,54320,75416,64574,62218,49902,56778,60082,60502,61640,61352,70132,64014,75112,69870,65940,67734,56980,51152,56714,52638,63348,61008,54328,51764,47432,35898,35080,54130,57138,63686,88690,78040,100008,79452,70384,78916,82934,35722,36480,17452,750,1016,63792,58422,151580,191884,212185,76050,144576,98100,96786,58027,75582,80190,64350,56304,95112,81054,81522,141066,100944,69930,111204,74016,78768,78336,77958,77994,11225327,314新竹縣北埔鄉北埔街
新竹縣,Neiwan Old Street,其他,Neiwan Old Street,內灣老街,Neiwan Old Street,84603,128347,160635,131127,325530,145957,131623,140385,188489,116814,152156,112651,102853,121658,137119,124737,134893,214621,124058,363229,203719,109504,241096,256341,152164,134463,111972,133603,156424,245193,161222,245726,195198,167079,243114,259178,157341,163310,199907,169678,235550,162409,161792,247365,197735,174949,244511,241230,237994,240743,237154,239185,244921,250984,248993,243669,274590,284794,256500,269103,287027,266993,240935,224473,266705,258161,296613,259509,226451,219795,219387,274671,218272,215322,253242,211487,233810,428279,266695,293008,320990,261174,307276,373409,285497,215871,250315,194101,255410,389076,211530,245696,285933,267007,338684,345963,122483,102085,123644,275881,352245,236547,147830,116169,252953,125438,222792,349750,137798,119376,133649,263665,333670,335538,146911,134340,91763,96238,194550,113596,67676,85392,15172,20695,18245,26699,59799,163500,120614,135565,132329,116862,110403,132640,135048,127433,155057,135905,8552,7476,72944,77569,94700,168980,145692,214204,166859,160530,145687,183969,154419,180333,78910,3657,30010,73861,93358,129307,146009,169961,109772,143038,121119,147798,94991,115063,153524,118053,67740,96323,101393,106665,131966,127099,112809,143072,113539,107992,109061,101151,99817,32467572,312新竹縣橫山鄉中正路
新竹市, Hsinchu Fishing Port,其他, Hsinchu Fishing Port,新竹漁港, Hsinchu Fishing Port,100000,120000,90000,70000,110000,90000,87000,125000,120000,89000,100000,85000,80000,90000,100000,90000,87000,90000,80000,80000,80000,70000,95000,110000,100000,85000,70000,40252,19372,18484,27544,52896,38912,47280,48236,35856,37440,6717,38340,30672,24064,23816,35960,52896,41672,58240,48236,54964,59244,68924,25528,10748,16440,15502,25776,17459,19980,33072,23267,22508,25155,21434,28390,18785,24982,15962,28150,39778,35335,44916,28164,30962,45210,37951,38155,17621,41071,22152,31128,33754,32342,33161,23882,11666,31889,38014,43733,19726,21526,9235,13978,32904,22150,25812,22860,201840,31000,46567,38738,34608,363256,459504,298691,181506,299745,124551,122755,849289,752548,836782,713620,252934,249256,170255,253749,351036,433546,657810,403177,391135,395786,421012,334124,255262,234473,236518,143985,291040,335523,357741,259493,377264,395835,385081,411435,341218,479471,372720,364945,451120,493943,430908,418991,457274,391052,490615,378543,296357,473319,448578,533721,434390,323991,307557,434118,282740,274224,269061,207825,136424,157671,165439,177777,188819,167380,190631,220244,177777,256438,240728,232702,167056,260716,175122,187129,270167,218298,239908,221269,221845,283826,31871747,300新竹市北區新港三路1-9號
新竹市,Hsinchupark,其他,Hsinchupark,新竹公園,Hsinchupark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384687,369914,341713,379597,306380,294765,299801,296642,299460,2972959,300新竹市東區
基隆市,Lovers Lake & Huhai Bay,國家級風景特定區,Lovers Lake & Huhai Bay,情人湖及湖海灣,Lovers Lake & Huhai Bay,8781,13180,18622,15498,13687,19821,19285,22216,27808,18255,17131,21172,24447,22074,30364,24676,18089,16572,21520,20081,17120,17355,18763,18859,14842,16682,17658,19655,19636,21020,21477,20956,20400,16368,14499,15580,18300,24014,20442,18197,18649,21181,20450,22002,22050,24251,19405,20795,21629,24570,19480,17103,15725,18000,19383,20930,17740,19540,14830,17490,21670,21381,21477,16260,18220,23590,17770,16185,20750,21194,17014,28534,25560,22831,22982,17948,14530,25933,5324,5070,19330,13710,25095,8970,3165,13170,12626,15573,19583,26152,18749,19702,19997,20039,11909,11787,11805,13799,12945,17382,20036,18188,30001,52522,51851,35559,84762,90429,85315,81804,47369,37682,41185,48820,78057,97437,88680,80603,113254,85221,100964,99016,79792,92838,44473,51789,74036,79895,76588,78656,81724,81159,90425,100008,68577,55587,39164,50095,61218,57662,63360,56824,59504,64403,54001,61258,46763,35114,50197,73410,63989,75922,59655,15832,9589,33516,70406,61401,51541,50969,44313,38665,61632,62686,45756,59294,71261,64366,67576,49493,49080,28275,49640,43265,58651,92477,45715,57296,57809,54400,55567,6807328,204基隆市安樂區湖海路二段198號
基隆市,Hepingdao Park,國家級風景特定區,Hepingdao Park,和平島公園,Hepingdao Park,3356,5702,4173,3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023,2753,5286,9026,11163,13195,22893,17235,17354,18219,10147,6835,5185,13894,13427,14235,15894,31801,28803,30440,18616,18622,17302,11799,14555,18533,17393,24990,25589,28170,34593,34872,27536,29386,26242,17940,23838,26865,24146,35414,36208,40717,44545,37357,32648,37937,33725,21172,0,0,0,0,0,34733,33517,28771,31737,29502,20908,17808,23124,16437,15471,31082,37862,20797,37909,32124,20052,33795,23618,23370,14837,26087,28992,49741,40353,51249,75571,88903,58238,58456,46868,38006,21597,39645,41458,53800,47849,56222,54993,60850,61589,75670,52931,39880,30737,20794,22157,24544,54292,75459,76066,86609,53715,73209,43693,20163,25947,48605,34275,51344,26855,0,7087,40784,49818,42165,28712,22135,15203,19811,30042,22005,17196,50305,94936,72093,46015,38689,30000,16040,25698,24523,28733,58495,47594,56074,62612,50334,45161,4575722,202基隆市中正區平一路360號
基隆市,National Museum of Marine Science & Technology,博物館,National Museum of Marine Science & Technology,國立海洋科技博物館,National Museum of Marine Science & Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60075,97849,56660,94718,116919,134918,215315,148596,106909,133891,124865,104412,74542,255567,98113,232483,281150,202567,329171,375809,235872,246362,148802,104672,74275,115869,136734,181079,168539,166723,217249,215109,171794,157858,119253,101536,101869,127409,145033,162862,160322,239666,207519,302549,251664,244892,150480,114459,116882,89728,90092,99150,150284,208583,281626,325676,176629,208708,134415,91624,104696,137866,98756,146660,87986,49851,48180,129227,138264,127854,101366,96139,70831,91523,141204,147667,91140,366587,444215,415714,249326,218409,218334,127494,215305,157943,162597,234303,200828,225501,283563,268080,202378,15788163,202基隆市中正區北寧路367號
基隆市,Yangming Oceanic Culture and Art Museum,博物館,Yangming Oceanic Culture and Art Museum,陽明海洋文化藝術館,Yangming Oceanic Culture and Art Museum,1689,3106,3808,2082,3128,1788,1377,10226,3951,1960,3670,3314,4354,3228,4435,2094,2931,2953,2394,11734,3834,2554,4107,3625,1580,3386,2819,2501,1607,1916,3136,11736,4479,2713,3905,3729,2655,3468,4415,1429,3107,1968,2183,16559,3154,2677,6395,5778,1911,3376,3457,1873,3695,3384,2827,10195,3528,3868,6268,5708,2247,2931,2424,8877,17616,6676,1590,8641,2959,1937,4368,5870,3030,2530,2966,1622,3236,2070,1986,10271,3368,2489,3791,3226,1456,3486,4073,1998,2701,2206,2016,7090,3016,3052,4086,3689,1679,2191,1968,1269,1705,1392,1196,6265,2787,2126,2348,2601,1408,4742,2487,1068,1002,1148,1779,3391,1007,945,2834,2662,1356,4320,1248,794,974,904,947,1412,1001,894,1863,1351,1201,1546,1176,1069,403,305,151,322,707,897,1309,962,944,768,0,0,0,0,0,0,0,0,0,98,111,187,1039,1082,457,565,424,305,329,1035,1509,1734,1370,3805,1122,1122,1177,1015,1210,2181,1647,1942,2168,2023,1307,493105,200基隆市仁愛區港西街4號
基隆市,Keelung Islet,其他,Keelung Islet,基隆嶼,Keelung Islet,3224,3646,1165,588,315,701,1137,3498,6689,7786,6774,2353,5772,1815,1109,520,29,141,999,1907,4014,2698,3000,2992,2051,656,432,195,28,44,60,267,900,684,1046,459,1182,1738,482,474,681,73,559,2169,3250,1916,1649,1327,1456,2308,350,143,46,375,1273,2001,3465,3167,1518,794,961,1366,217,82,205,437,437,748,2673,2294,1576,1428,2176,342,972,228,54,62,129,100,39,29,37,52,20,98,65,90,24,26,26,36,49,46,27,39,37,39,40,37,34,18,36,29,10,0,0,0,31,0,7,0,0,4,5,0,460,9,3,52,194,294,25,2,0,8,9,1068,1794,8747,21255,10024,13057,12985,5104,814,27,103,118,203,212,620,17591,17310,15333,211,0,0,0,0,3392,16560,10059,0,0,3519,7562,10283,0,8,0,151,524,283,1789,365,715,11108,10069,6668,0,0,0,0,0,20827,20525,19833,15430,10147,13975,431031,202基隆市中正區
宜蘭縣,Dali Waiao Recreation Area,國家級風景特定區,Dali Waiao Recreation Area,大里外澳遊憩區,Dali Waiao Recreation Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139478,97702,62011,49810,49868,153632,185877,168998,139611,148363,409651,84852,60794,97865,71305,124821,43791,500,4118,22466,75316,130099,190799,101840,85464,96998,90174,88211,40420,61832,122382,142811,120983,117855,246444,107030,137016,107976,104559,135533,127719,143044,143995,129812,127391,5091216,412台中市大里區
宜蘭縣,Yilan Ocean Recreation Area,國家級風景特定區,Yilan Ocean Recreation Area,宜蘭濱海遊憩區,Yilan Ocean Recreation Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15425,23228,18001,7504,12656,17332,19930,25623,22677,27972,24374,15947,18308,25394,17441,22254,8433,0,368,724,1599,2322,11963,17323,16858,21263,19791,17620,11580,15609,23305,21770,20412,23109,18839,20018,24046,17406,16542,22820,18644,17967,18624,21107,16974,761102,263宜蘭縣壯圍鄉
宜蘭縣,Wulaokeng Scenic Area,直轄市及縣(市)級風景特定區,Wulaokeng Scenic Area,武荖坑風景區,Wulaokeng Scenic Area,8726,8733,5686,2541,7449,3812,2901,240405,9197,7019,206513,259070,7832,4043,5094,2317,2821,5212,3740,186381,4731,7102,20430,19838,5965,4101,3724,2475,1273,5027,28202,238206,97923,9409,16456,9655,8603,6335,3125,1661,3731,1587,11523,248138,127094,5411,18410,10047,6448,7711,3866,2506,1363,5253,13376,255372,153802,8403,15781,11924,6471,6844,5203,2027,2052,4192,18947,265528,161524,7906,15615,12359,7363,6277,5501,2090,3016,5341,26815,245544,1952,9741,13669,6104,5384,7454,3281,2558,1967,4042,2242,217117,2809,6469,6266,6757,5054,4939,2625,2342,2235,1577,1970,2727,4100,3903,9505,11038,5784,5954,1563,1869,2879,1506,3484,4218,5585,5085,21276,25698,9738,4400,5029,2301,1088,2388,2002,4140,4964,7405,16177,11463,6713,6994,2619,1357,2018,1658,9523,50233,21619,11041,25421,26578,7936,8147,2214,1041,1355,2082,47915,301159,118540,0,237,3649,3494,2923,1905,2330,1016,1555,1457,1758,1305,4303,15505,14199,4091,2772,1540,1678,1634,0,13135,274654,130994,3965,9779,8389,6344,4872691,270宜蘭縣蘇澳鎮武荖坑路75號
宜蘭縣,Dongshan River Water Park,直轄市及縣(市)級風景特定區,Dongshan River Water Park,冬山河親水公園,Dongshan River Water Park,12527,22014,21905,17299,35799,20432,13300,15836,92426,41594,207590,183290,35925,24239,35580,31557,37032,55728,35464,43431,46450,43169,349220,308867,33180,27269,28923,32225,16629,50250,24052,44558,34991,67670,289367,249447,38802,36890,32432,19197,40886,24281,25250,37559,28388,48775,293924,162840,32956,45418,32732,27136,18306,49372,31690,28318,25816,55264,269539,323030,25653,35837,32634,25272,24765,42213,33420,34345,32231,45293,282161,244118,25767,41892,28501,28832,25472,42147,25273,32942,28242,31424,218177,158480,22927,29321,29082,18934,13994,22569,19026,29577,22331,29456,246719,129938,13784,22842,24392,18686,24404,18889,12023,23106,23919,6887,200870,145360,10305,15320,12451,10159,7359,12675,17455,24991,14733,41753,207109,203785,11007,15873,11942,10782,8859,16984,13849,13194,13158,26749,270030,243563,10549,21009,13255,11300,19169,12751,8694,9103,9417,12655,108179,119337,9228,19329,9327,6100,9644,21833,13508,17486,5791,0,1012,12916,12969,13165,13103,11953,10243,13296,12294,13176,7564,7468,261600,155144,10422,10810,8785,7614,15910,11864,11211,21258,12631,28226,299341,155020,8790,9901697,268宜蘭縣五結鄉親河路二段2號
